datetime,temp,windspeed
2022-06-27,23.142857142857142,20.74285714285714
2022-07-04,23.099999999999998,22.057142857142857
2022-07-11,24.542857142857144,19.62857142857143
2022-07-18,27.571428571428573,23.928571428571427
2022-07-25,24.67142857142857,19.657142857142855
2022-08-01,26.814285714285713,23.599999999999998
2022-08-08,24.057142857142857,20.37142857142857
2022-08-15,23.428571428571427,19.357142857142858
2022-08-22,25.271428571428572,21.67142857142857
2022-08-29,23.514285714285712,20.514285714285712
2022-09-05,21.099999999999998,17.3
2022-09-12,20.928571428571427,21.428571428571427
2022-09-19,18.2,25.414285714285715
2022-09-26,14.671428571428573,25.728571428571428
2022-10-03,14.1,23.3
2022-10-10,15.200000000000001,21.442857142857143
2022-10-17,11.571428571428571,20.02857142857143
2022-10-24,13.585714285714285,17.3
2022-10-31,16.47142857142857,19.157142857142855
2022-11-07,11.242857142857144,26.857142857142858
2022-11-14,3.457142857142857,29.685714285714287
2022-11-21,7.685714285714286,23.0
